price,bedroom,bathroom,area(sqft),country,city,address,propert_type,purpose,furnishing,completion_status,handover,project_name
3418018.0,2.0,3.0,1491.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,PELaGOS By IGO 
7500000.0,3.0,4.0,1926.0, UAE, Dubai, Dubai Harbour,Apartment,Sale,Furnished,Ready,Q1 2026,PELaGOS By IGO 
3502239.0,2.0,3.0,1526.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,PELaGOS By IGO 
2030888.0,1.0,2.0,758.0, UAE, Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Vanguard by Frank Muller
1799999.0,2.0,2.0,921.0, UAE, Dubai,Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Off-Plan,Q4 2025,Golf Views Seven City
830000.0,2.0,1.0,433.0, UAE, Dubai, Jumeirah Village Triangle (JVT),Apartment,Sale,Unfurnished,Off-Plan,Q4 2025,Cavendish Square
34188000.0,6.0,7.0,12887.0, UAE, Dubai, Tilal Al Ghaf,Villa,Sale,Unfurnished,Off-Plan,Q4 2026,Serenity Mansions
1690000.0,2.0,3.0,1181.0, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Furnished,Ready,Q4 2025,Cavendish Square
9000000.0,2.0,2.0,2108.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q4 2025,Burj Khalifa
5751185.0,4.0,5.0,2024.0, UAE, Dubai, Dubai Islands,Apartment,Sale,Furnished,Off-Plan,Q1 2027,Cotier House by Imtiaz
1594890.0,1.0,1.0,725.0, UAE, Dubai, Ras Al Khor,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Sobha One Tower A
1041975.0,1.0,2.0,536.0, UAE, Dubai,Motor City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2028,Sobha Solis Tower A
998887.0,1.0,2.0,546.0, UAE, Dubai, Motor City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2028,Sobha Orbis Tower A
2025317.0,2.0,2.0,1397.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off-Plan,Q3 2028,Peace Lagoons by Peace Homes
4257888.0,3.0,4.0,1648.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q3 2027,Opalz by Danube
2495888.0,2.0,3.0,1399.0, UAE, Dubai, Dubai South,Apartment,Sale,Unfurnished,Off-Plan,Q4 2028,Golf Dale Tower 2
3660328.0,2.0,3.0,1370.0, UAE, Dubai, Dubai Islands,Apartment,Sale,Furnished,Off-Plan,Q4 2026,Beach Walk Grand by Imtiaz
3598000.0,1.0,2.0,1073.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Furnished,Ready,Q4 2026,Stella Maris
2175000.0,1.0,2.0,983.0, UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Off-Plan,Q4 2025,Me Do Re 2
4200000.0,3.0,5.0,2172.0, UAE, Dubai, Jumeirah Beach Residence (JBR),Apartment,Sale,Furnished,Ready,Q4 2025,Me Do Re 2
1950000.0,2.0,2.0,1389.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Unfurnished,Off-Plan,Q2 2025,Vista by Prestige One
10019999.0,5.0,6.0,4672.0, UAE, Dubai, Dubailand,Villa,Sale,Unfurnished,Off-Plan,Q2 2026,Sobha Reserve
4124540.0,1.0,2.0,1178.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,25H Heimat
5448345.0,2.0,3.0,1557.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,25H Heimat
6459530.0,3.0,4.0,1846.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,25H Heimat
2900000.0,3.0,4.0,2557.0, UAE, Dubai, Dubai South,Villa,Sale,Unfurnished,Ready,Q4 2027,25H Heimat
27200000.0,3.0,4.0,3015.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Off-Plan,Q4 2025,Bugatti Residences by Binghatti
10752888.0,4.0,6.0,8241.0, UAE, Dubai, The Oasis by Emaar,Villa,Sale,Unfurnished,Off-Plan,Q4 2027,Palmiera
2450000.0,2.0,2.0,1138.0, UAE, Dubai, Bur Dubai,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Park Views Residences Tower A
1450000.0,1.0,2.0,929.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q4 2026,Park Views Residences Tower A
2756888.0,1.0,1.0,982.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Unfurnished,Off-Plan,Q3 2027,Parkside Views
19457000.0,5.0,8.0,7940.0, UAE, Dubai, Palm Jebel Ali,Villa,Sale,Furnished,Off-Plan,Q1 2028,Palm Jebel Ali - Frond C
1150000.0,1.0,2.0,618.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Ready,Q1 2028,Beverly Boulevard
2400000.0,2.0,2.0,1133.0, UAE, Dubai, Bur Dubai,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Park Views Residences Tower A
830000.0,1.0,1.0,604.0, UAE, Dubai, Dubai Studio City,Apartment,Sale,Unfurnished,Off-Plan,Q2 2025,Azizi Beach Oasis (Mirage 1)
1030700.0,1.0,2.0,732.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q1 2027,Cello Residences Tower A
2949888.0,2.0,2.0,1333.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q1 2027,Cello Residences Tower A
2750000.0,1.0,2.0,779.0, UAE, Dubai, Umm Suqeim,Apartment,Sale,Furnished,Ready,Q1 2027,Cello Residences Tower A
1921000.0,1.0,2.0,878.0, UAE, Dubai, Dubai Islands,Apartment,Sale,Furnished,Off-Plan,Q2 2028,Bay Grove Residences C Building 11
18130000.0,6.0,7.0,7308.0, UAE, Dubai, Palm Jebel Ali,Villa,Sale,Furnished,Off-Plan,Q1 2028,Palm Jebel Ali - Frond C
2690000.0,4.0,4.0,1552.0, UAE, Dubai, Dubai Investment Park (DIP),Villa,Sale,Unfurnished,Off-Plan,Q4 2027,Palm Jebel Ali - Frond C
4550000.0,2.0,2.0,1252.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q4 2027,Palm Jebel Ali - Frond C
1600000.0,1.0,2.0,813.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q3 2027,Onda by Kasco
1525000.0,2.0,1.0,460.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q1 2028,Rove Home Dubai Marina
1585000.0,2.0,1.0,402.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q1 2028,Rove Home Dubai Marina
1585000.0,1.0,2.0,823.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q3 2027,Onda by Kasco
1300000.0,1.0,2.0,899.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q4 2024,Dusk by Binghatti
1064777.0,2.0,1.0,455.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q3 2027,Onda by Kasco
4900000.0,3.0,3.0,2292.0, UAE, Dubai, Arabian Ranches,Villa,Sale,Unfurnished,Ready,Q3 2027,Onda by Kasco
1957000.0,1.0,2.0,877.0, UAE, Dubai, Dubai Islands,Apartment,Sale,Furnished,Off-Plan,Q2 2028,Bay Grove Residences C Building 10
2953000.0,2.0,2.0,1350.0, UAE, Dubai, Dubai Maritime City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Orise by Beyond Tower 2
1311000.0,2.0,2.0,969.0, UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,ELO 3
1925000.0,2.0,1.0,749.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Unfurnished,Ready,Q2 2027,Golfville
880000.0,1.0,2.0,811.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Ready,Q2 2027,Golfville
1600000.0,2.0,2.0,1313.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2027,Golfville
920000.0,1.0,1.0,952.0, UAE, Dubai, Discovery Gardens,Apartment,Sale,Furnished,Ready,Q2 2027,Golfville
2499999.0,1.0,2.0,1089.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q2 2027,Golfville
20537000.0,5.0,7.0,7373.0, UAE, Dubai, Palm Jebel Ali,Villa,Sale,Unfurnished,Off-Plan,Q1 2028,Palm Jebel Ali - Frond B
3800000.0,3.0,2.0,1570.0, UAE, Dubai, Bur Dubai,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Park Views Residences Tower A
2739888.0,2.0,3.0,1190.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Unfurnished,Off-Plan,Q4 2028,Golf Hillside
4350000.0,3.0,3.0,1639.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q4 2028,Golf Hillside
720000.0,2.0,1.0,399.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Ready,Q4 2028,Beverly Boulevard
2500000.0,2.0,3.0,1237.0, UAE, Dubai, Sobha Hartland,Apartment,Sale,Unfurnished,Ready,Q4 2028,Wilton Terraces 1
1781928.0,2.0,2.0,990.0, UAE, Dubai, Motor City,Apartment,Sale,Furnished,Off-Plan,Q4 2028,Sobha Orbis Tower A
11799000.0,5.0,8.0,9258.0, UAE, Dubai, The Valley by Emaar,Villa,Sale,Unfurnished,Off-Plan,Q1 2028,Farm Gardens 2
6500000.0,4.0,5.0,3617.0, UAE, Dubai, World Trade Centre,Apartment,Sale,Unfurnished,Ready,Q1 2028,Jumeirah Living World Trade Centre Residence
3550000.0,4.0,5.0,3304.0, UAE, Dubai, Dubai South,Villa,Sale,Unfurnished,Ready,Q1 2028,Jumeirah Living World Trade Centre Residence
2900000.0,3.0,4.0,2557.0, UAE, Dubai, Dubai South,Villa,Sale,Unfurnished,Ready,Q1 2028,Jumeirah Living World Trade Centre Residence
2750000.0,1.0,2.0,779.0, UAE, Dubai, Umm Suqeim,Apartment,Sale,Furnished,Ready,Q4 2025,Bugatti Residences by Binghatti
4900000.0,3.0,3.0,2292.0, UAE, Dubai, Arabian Ranches,Villa,Sale,Unfurnished,Ready,Q4 2025,Bugatti Residences by Binghatti
1600000.0,2.0,2.0,1313.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2025,Bugatti Residences by Binghatti
22000000.0,5.0,7.0,7724.0, UAE, Dubai, Arabian Ranches,Villa,Sale,Unfurnished,Ready,Q4 2025,Polo Homes
920000.0,1.0,1.0,952.0, UAE, Dubai, Discovery Gardens,Apartment,Sale,Furnished,Ready,Q4 2025,Polo Homes
2499999.0,1.0,2.0,1089.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q4 2025,Polo Homes
1380000.0,1.0,1.0,670.0, UAE, Dubai, Motor City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2028,Sobha Orbis Tower E
1150000.0,1.0,2.0,618.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Ready,Q4 2028,Beverly Boulevard
2600000.0,1.0,2.0,959.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q1 2027,Cello Residences Tower A
3300000.0,2.0,1.0,371.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Furnished,Off-Plan,Q2 2025,Ciel
1685000.0,3.0,2.0,1159.0, UAE, Dubai, Majan,Apartment,Sale,Unfurnished,Ready,Q2 2025,Paradise View 1
2699000.0,2.0,3.0,1850.0, UAE, Dubai, Mohammed Bin Rashid City,Townhouse,Sale,Unfurnished,Ready,Q2 2025,Paradise View 1
649999.0,2.0,1.0,361.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q1 2025,North 43 (Serviced Residences)
750000.0,2.0,1.0,250.0, UAE, Dubai, Al Wasl,Apartment,Sale,Furnished,Ready,Q1 2025,North 43 (Serviced Residences)
5300000.0,3.0,3.0,2810.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Furnished,Ready,Q1 2025,North 43 (Serviced Residences)
1050000.0,1.0,2.0,705.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Ready,Q1 2025,North 43 (Serviced Residences)
2300000.0,2.0,3.0,1558.0, UAE, Dubai, Al Furjan,Apartment,Sale,Unfurnished,Ready,Q1 2025,Topaz Avenue
449999.0,1.0,1.0,296.0, UAE, Dubai,Barsha Heights (Tecom),Apartment,Sale,Furnished,Ready,Q1 2025,Topaz Avenue
4800000.0,4.0,4.0,2219.0, UAE, Dubai, Sobha Hartland,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Sobha Crest Grande
2250000.0,2.0,4.0,1464.0, UAE, Dubai, Culture Village (Jaddaf Waterfront),Apartment,Sale,Unfurnished,Ready,Q2 2026,Sobha Crest Grande
2227000.0,3.0,5.0,1846.0, UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Villa,Sale,Unfurnished,Ready,Q2 2026,Janusia
2799999.0,2.0,2.0,1081.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Unfurnished,Ready,Q2 2026,Janusia
1092000.0,1.0,2.0,642.0, UAE, Dubai, DAMAC Hills,Apartment,Sale,Unfurnished,Off-Plan,Q4 2024,Golf Gate 2
1350000.0,1.0,1.0,502.0, UAE, Dubai, Bukadra,Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,330 Riverside Crescent
1550000.0,1.0,2.0,729.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Ready,Q2 2027,DAMAC Maison Majestine
619999.0,2.0,1.0,441.0, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Furnished,Ready,Q2 2027,DAMAC Maison Majestine
335000.0,2.0,1.0,478.0, UAE, Dubai, International City,Apartment,Sale,Unfurnished,Ready,Q2 2027,DAMAC Maison Majestine
3400000.0,2.0,2.0,1141.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Marina Shores
2250000.0,1.0,1.0,867.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Off-Plan,Q4 2024,Marriott Residences (West Five)
2500000.0,2.0,2.0,1073.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Hills Park
2500000.0,2.0,3.0,1756.0, UAE, Dubai, Dubai South,Villa,Sale,Unfurnished,Ready,Q2 2026,Hills Park
60808800.0,4.0,6.0,15202.0, UAE, Dubai, Palm Jumeirah,Apartment,Sale,Furnished,Off-Plan,Q4 2026,Palm Beach Towers 3
4228800.0,1.0,2.0,1168.0, UAE, Dubai, Palm Jumeirah,Apartment,Sale,Furnished,Off-Plan,Q4 2026,Palm Beach Towers 3
1973684.0,1.0,2.0,1163.0, UAE, Dubai, Mohammed Bin Rashid City,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Rome by Samana
1500000.0,3.0,3.0,1208.0, UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Townhouse,Sale,Furnished,Ready,Q4 2027,Albizia
2500000.0,1.0,1.0,792.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,St. Regis Residences Tower 2
3250000.0,2.0,3.0,1232.0, UAE, Dubai, Dubai Islands,Apartment,Sale,Furnished,Off-Plan,Q1 2028,Flora Isle
3650000.0,3.0,3.0,1626.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q1 2028,Flora Isle
4268800.0,1.0,2.0,1168.0, UAE, Dubai, Palm Jumeirah,Apartment,Sale,Furnished,Off-Plan,Q4 2026,Palm Beach Towers 3
2736842.0,4.0,5.0,2234.0, UAE, Dubai, Jumeirah Village Triangle (JVT),Apartment,Sale,Furnished,Off-Plan,Q4 2026,Volga
55000000.0,6.0,6.0,14932.0, UAE, Dubai, Emirates Hills,Villa,Sale,Unfurnished,Ready,Q4 2026,Sector W
2499000.0,2.0,3.0,1358.0, UAE, Dubai, Al Sufouh,Apartment,Sale,Furnished,Ready,Q4 2026,Sector W
2492988.0,3.0,4.0,1874.0, UAE, Dubai, Jumeirah Village Triangle (JVT),Apartment,Sale,Furnished,Off-Plan,Q4 2026,Volga
21738000.0,5.0,6.0,5230.0, UAE, Dubai, Arabian Ranches,Villa,Sale,Unfurnished,Ready,Q4 2026,Volga
2100000.0,1.0,2.0,680.0, UAE, Dubai, Al Wasl,Apartment,Sale,Furnished,Off-Plan,Q1 2025,Myrtle
4200000.0,2.0,2.0,1544.0, UAE, Dubai, Umm Suqeim,Apartment,Sale,Unfurnished,Ready,Q1 2025,Myrtle
4800000.0,3.0,3.0,2700.0, UAE, Dubai, Dubai Sports City,Villa,Sale,Unfurnished,Ready,Q1 2025,Gallery Villas
1699000.0,1.0,2.0,669.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Off-Plan,Q2 2025,Peninsula Three
1799000.0,1.0,2.0,682.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q2 2025,Peninsula Three
699000.0,2.0,1.0,359.0, UAE, Dubai, Dubai South,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,AZIZI VENICE 14
1506795.0,2.0,3.0,1066.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q1 2027,Oak Yard
1050000.0,1.0,2.0,705.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Ready,Q1 2027,Oak Yard
335000.0,2.0,1.0,478.0, UAE, Dubai, International City,Apartment,Sale,Unfurnished,Ready,Q1 2027,Oak Yard
3650000.0,3.0,3.0,1626.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q1 2027,Oak Yard
21738000.0,5.0,6.0,5230.0, UAE, Dubai, Arabian Ranches,Villa,Sale,Unfurnished,Ready,Q1 2027,Oak Yard
2300000.0,2.0,3.0,1558.0, UAE, Dubai, Al Furjan,Apartment,Sale,Unfurnished,Ready,Q2 2025,Topaz Avenue
2850000.0,1.0,1.0,850.0, UAE, Dubai, Dubai Harbour,Apartment,Sale,Unfurnished,Ready,Q2 2025,Topaz Avenue
449999.0,1.0,1.0,296.0, UAE, Dubai,Barsha Heights (Tecom),Apartment,Sale,Furnished,Ready,Q2 2025,Topaz Avenue
1699999.0,2.0,2.0,1181.0, UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Furnished,Ready,Q4 2026,Marina Shores
11500000.0,3.0,3.0,2287.0, UAE, Dubai, Dubai Harbour,Apartment,Sale,Unfurnished,Ready,Q4 2026,Palm Beach Towers 3
4600000.0,2.0,2.0,1646.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Kempinski Residences Marina
1400000.0,2.0,2.0,1044.0, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Ready,Q2 2028,Kempinski Residences Marina
7000000.0,2.0,3.0,1677.0, UAE, Dubai, Palm Jumeirah,Apartment,Sale,Furnished,Ready,Q2 2028,Kempinski Residences Marina
1550000.0,2.0,1.0,528.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,Peninsula Four (The Plaza)
5300000.0,3.0,3.0,2810.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Furnished,Ready,Q1 2026,Peninsula Four (The Plaza)
590000.0,1.0,1.0,842.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q1 2026,Peninsula Four (The Plaza)
1750000.0,1.0,2.0,608.0, UAE, Dubai, Al Jaddaf,Apartment,Sale,Unfurnished,Ready,Q1 2026,Peninsula Four (The Plaza)
623000.0,2.0,1.0,600.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q1 2026,4Direction Residence 1
650000.0,1.0,2.0,773.0, UAE, Dubai, Dubai Silicon Oasis (DSO),Apartment,Sale,Unfurnished,Ready,Q1 2026,Coral Residence
1200000.0,2.0,3.0,1113.0, UAE, Dubai, Dubai Silicon Oasis (DSO),Apartment,Sale,Unfurnished,Ready,Q1 2026,Ruby Residence
500000.0,2.0,1.0,493.0, UAE, Dubai, Discovery Gardens,Apartment,Sale,Unfurnished,Ready,Q1 2026,Ruby Residence
955511.0,1.0,1.0,868.0, UAE, Dubai, Liwan,Apartment,Sale,Unfurnished,Ready,Q1 2026,Ruby Residence
1278000.0,1.0,2.0,782.0, UAE, Dubai, Jumeirah Village Triangle (JVT),Apartment,Sale,Unfurnished,Off-Plan,Q4 2024,Emerald Vision Tower
2700000.0,4.0,5.0,2300.0, UAE, Dubai, DAMAC Lagoons,Villa,Sale,Furnished,Off-Plan,Q4 2026,Morocco
784890.0,2.0,1.0,449.0, UAE, Dubai, Majan,Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,Samana Barari Views
1600000.0,3.0,4.0,1850.0, UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Townhouse,Sale,Unfurnished,Off-Plan,Q2 2025,Camelia Villas
875000.0,1.0,2.0,833.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q2 2025,4Direction Residence 1
1163000.0,2.0,3.0,1100.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q2 2025,4Direction Residence 1
7650000.0,4.0,4.0,3875.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q2 2025,4Direction Residence 1
3999000.0,1.0,1.0,764.0, UAE, Dubai, Dubai Harbour,Apartment,Sale,Unfurnished,Off-Plan,Q3 2028,Address Bayview Tower 2
980000.0,1.0,1.0,654.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q3 2028,Address Bayview Tower 2
4900000.0,2.0,3.0,1530.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q3 2028,Boulevard Point
1300000.0,2.0,1.0,526.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q3 2028,Elite 1 Downtown Residence
1800000.0,1.0,1.0,718.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q3 2028,Lotus
7211607.0,3.0,4.0,2790.0, UAE, Dubai, Bukadra,Apartment,Sale,Unfurnished,Off-Plan,Q4 2029,Skyscape Altius
3677235.0,3.0,3.0,1653.0, UAE, Dubai, Bukadra,Apartment,Sale,Unfurnished,Off-Plan,Q3 2027,320 Riverside Crescent
1567665.0,1.0,2.0,697.0, UAE, Dubai, Bukadra,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,310 Riverside Crescent
3206093.0,2.0,3.0,1425.0, UAE, Dubai, Bukadra,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,310 Riverside Crescent
1650000.0,1.0,2.0,830.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Ready,Q4 2027,Nobles Tower
6930000.0,3.0,4.0,1910.0, UAE, Dubai, Dubai Harbour,Apartment,Sale,Furnished,Ready,Q4 2027,Nobles Tower
3299999.0,3.0,4.0,1949.0, UAE, Dubai, Dubailand,Townhouse,Sale,Unfurnished,Ready,Q4 2027,Nobles Tower
4739133.0,4.0,5.0,2230.0, UAE, Dubai, Ras Al Khor,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,SOBHA ONE
4139949.0,3.0,3.0,2238.0, UAE, Dubai, Ras Al Khor,Apartment,Sale,Furnished,Off-Plan,Q4 2027,SOBHA ONE
4158000.0,1.0,2.0,1193.0, UAE, Dubai, Mohammed Bin Rashid City,Apartment,Sale,Furnished,Off-Plan,Q2 2027,SOBHA ONE
1300000.0,1.0,1.0,865.0, UAE, Dubai, Meydan City,Apartment,Sale,Unfurnished,Ready,Q2 2027,SOBHA ONE
2080000.0,1.0,2.0,922.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q2 2027,RP Heights
750000.0,1.0,2.0,829.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q2 2027,Frankfurt Sports Tower
1700266.0,1.0,2.0,725.0, UAE, Dubai, Ras Al Khor,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Sobha One Tower B
1080000.0,2.0,1.0,438.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q4 2026,MAG 318
2200000.0,2.0,2.0,966.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q4 2026,MAG 318
2195000.0,1.0,2.0,852.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q1 2027,Canal Crown
4650000.0,2.0,2.0,1255.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q1 2027,Canal Crown
2200000.0,2.0,2.0,966.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q1 2027,MAG 318
1800000.0,2.0,2.0,900.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q1 2027,Reva Residences
2000000.0,1.0,1.0,982.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q1 2027,MAG 318
1950000.0,1.0,2.0,827.0, UAE, Dubai, Sobha Hartland,Apartment,Sale,Unfurnished,Ready,Q1 2027,MAG 318
2852000.0,2.0,2.0,1140.0, UAE, Dubai, Expo City,Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,Expo City Al Waha Residences 01
3120000.0,2.0,3.0,1246.0, UAE, Dubai, Dubai Islands,Apartment,Sale,Unfurnished,Off-Plan,Q1 2028,Flora Isle
2783246.0,2.0,2.0,1184.0, UAE, Dubai, Bukadra,Apartment,Sale,Unfurnished,Off-Plan,Q4 2029,Skyscape Aura
4512833.0,3.0,4.0,1713.0, UAE, Dubai, Bukadra,Apartment,Sale,Unfurnished,Off-Plan,Q4 2029,Skyscape Altius
2174728.0,1.0,2.0,1082.0, UAE, Dubai, Bukadra,Apartment,Sale,Unfurnished,Off-Plan,Q4 2029,Skyscape Avenue
2686604.0,1.0,2.0,1054.0, UAE, Dubai, Bukadra,Apartment,Sale,Unfurnished,Off-Plan,Q4 2029,Skyscape Altius
4732102.0,3.0,4.0,1874.0, UAE, Dubai, Ras Al Khor,Apartment,Sale,Unfurnished,Off-Plan,Q4 2029,The Element
3000000.0,2.0,3.0,2324.0, UAE, Dubai, Meydan City,Apartment,Sale,Unfurnished,Ready,Q4 2029,The Element
975000.0,2.0,1.0,396.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Century Tower
3999999.0,5.0,6.0,2363.0, UAE, Dubai, DAMAC Lagoons,Townhouse,Sale,Unfurnished,Off-Plan,Q4 2025,Ibiza
1789999.0,1.0,2.0,790.0, UAE, Dubai, Mohammed Bin Rashid City,Apartment,Sale,Unfurnished,Off-Plan,Q3 2027,Naya at District One
1800000.0,2.0,2.0,899.0, UAE, Dubai, Sobha Hartland,Apartment,Sale,Unfurnished,Ready,Q3 2027,Naya at District One
